"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8","test_delete_list_with_id_parametrizer[TC027: delete_list_with_id_not_exists]","tests.api-planka.list","Thu Dec 04 02:32:36 UTC 2025","passed","Thu Dec 04 02:32:36 UTC 2025","","test_delete_list","",""
"","5","test_get_list_with_token[TC019: get_list_with_invalid_token]","tests.api-planka.list","Thu Dec 04 02:32:36 UTC 2025","passed","Thu Dec 04 02:32:36 UTC 2025","","test_get_list","",""
"","8","test_create_list_with_id_board_parametrizer[TC015: create_list_with_id_board_not_exists]","tests.api-planka.list","Thu Dec 04 02:32:36 UTC 2025","passed","Thu Dec 04 02:32:36 UTC 2025","","test_post_list","",""
"","39","test_post_board_validate_attribute_with_position[TC008: create_board_with_attribute_position_large]","tests.api-planka.board","Thu Dec 04 02:32:34 UTC 2025","skipped","Thu Dec 04 02:32:34 UTC 2025","","test_post_board","",""
"","7","test_post_board_validate_attribute_with_position[TC006: create_board_with_attribute_position_negative]","tests.api-planka.board","Thu Dec 04 02:32:34 UTC 2025","passed","Thu Dec 04 02:32:34 UTC 2025","","test_post_board","",""
"","11","test_post_card_validate_attribute_with_position[TC009: create_card_with_attribute_position_invalid]","tests.api-planka.card","Thu Dec 04 02:32:35 UTC 2025","passed","Thu Dec 04 02:32:35 UTC 2025","","test_post_card","",""
"","7","test_delete_card_with_id_card[TC027: delete_card_with_invalid_id_type]","tests.api-planka.card","Thu Dec 04 02:32:35 UTC 2025","passed","Thu Dec 04 02:32:35 UTC 2025","","test_delete_card","",""
"","18","test_create_list_with_token[TC001: create_list_with_valid_token]","tests.api-planka.list","Thu Dec 04 02:32:36 UTC 2025","passed","Thu Dec 04 02:32:36 UTC 2025","","test_post_list","",""
"","14","test_TC003_validate_project_creation_response_payload","tests.api-planka.project_management","Thu Dec 04 02:32:36 UTC 2025","passed","Thu Dec 04 02:32:36 UTC 2025","","test_post_project","",""
"","13","test_delete_board_with_board_id[TC022: delete_board_with_nonexistent_id]","tests.api-planka.board","Thu Dec 04 02:32:34 UTC 2025","passed","Thu Dec 04 02:32:34 UTC 2025","","test_delete_board","",""
"","13","test_post_card_validate_attribute_with_position[TC010: create_card_with_attribute_position_value_negative]","tests.api-planka.card","Thu Dec 04 02:32:35 UTC 2025","passed","Thu Dec 04 02:32:35 UTC 2025","","test_post_card","",""
"","7","test_get_list_with_id_list_parametrizer[TC023: get_list_with_empty_list_id]","tests.api-planka.list","Thu Dec 04 02:32:36 UTC 2025","skipped","Thu Dec 04 02:32:36 UTC 2025","","test_get_list","",""
"","9","test_post_board_validate_attribute_with_name[TC003: create_board_with_attribute_name_empty]","tests.api-planka.board","Thu Dec 04 02:32:34 UTC 2025","passed","Thu Dec 04 02:32:34 UTC 2025","","test_post_board","",""
"","8","test_create_project_with_attribute_type_parametrizer[TC008 : create_project_with_type_invalid]","tests.api-planka.project_management","Thu Dec 04 02:32:37 UTC 2025","passed","Thu Dec 04 02:32:37 UTC 2025","","test_post_project","",""
"","8","test_get_card_with_token[TC018: get_card_with_invalid_token]","tests.api-planka.card","Thu Dec 04 02:32:35 UTC 2025","passed","Thu Dec 04 02:32:35 UTC 2025","","test_get_card","",""
"","13","test_create_list_with_attribute_type_parametrizer[TC004 : create_list_with_type_closed]","tests.api-planka.list","Thu Dec 04 02:32:36 UTC 2025","passed","Thu Dec 04 02:32:36 UTC 2025","","test_post_list","",""
"","35","test_get_board_with_board_id[TC018: get_board_with_empty_board_id]","tests.api-planka.board","Thu Dec 04 02:32:34 UTC 2025","skipped","Thu Dec 04 02:32:34 UTC 2025","","test_get_board","",""
"","19","test_create_board_with_token[TC001: create_board_with_valid_token]","tests.api-planka.board","Thu Dec 04 02:32:34 UTC 2025","passed","Thu Dec 04 02:32:34 UTC 2025","","test_post_board","",""
"","10","test_delete_project_with_id_parametrizer[TC018: delete_project_with_id_empty]","tests.api-planka.project_management","Thu Dec 04 02:32:36 UTC 2025","passed","Thu Dec 04 02:32:36 UTC 2025","","test_delete_project","",""
"","23","test_TC019_validate_card_response_time","tests.api-planka.card","Thu Dec 04 02:32:35 UTC 2025","passed","Thu Dec 04 02:32:35 UTC 2025","","test_get_card","",""
"","7","test_create_project_with_attribute_type_parametrizer[TC007 : create_project_with_type_empty]","tests.api-planka.project_management","Thu Dec 04 02:32:37 UTC 2025","passed","Thu Dec 04 02:32:37 UTC 2025","","test_post_project","",""
"","40","test_get_board_with_board_id[TC017: get_board_with_nonexistent_board_id]","tests.api-planka.board","Thu Dec 04 02:32:34 UTC 2025","passed","Thu Dec 04 02:32:34 UTC 2025","","test_get_board","",""
"","28","test_post_card_validate_attribute_with_type[TC004: create_card_with_type_project]","tests.api-planka.card","Thu Dec 04 02:32:35 UTC 2025","passed","Thu Dec 04 02:32:35 UTC 2025","","test_post_card","",""
"","8","test_delete_project_with_id_parametrizer[TC017: delete_project_with_id_not_exists]","tests.api-planka.project_management","Thu Dec 04 02:32:36 UTC 2025","passed","Thu Dec 04 02:32:36 UTC 2025","","test_delete_project","",""
"","23","test_delete_list_with_token[TC025: delete_list_with_valid_token]","tests.api-planka.list","Thu Dec 04 02:32:35 UTC 2025","passed","Thu Dec 04 02:32:36 UTC 2025","","test_delete_list","",""
"","10","test_get_list_with_id_list_parametrizer[TC022: get_list_with_nonexistent_list_id]","tests.api-planka.list","Thu Dec 04 02:32:36 UTC 2025","passed","Thu Dec 04 02:32:36 UTC 2025","","test_get_list","",""
"","7","test_create_list_with_attribute_position_parametrizer[TC008: create_list_with_attribute_position_invalid]","tests.api-planka.list","Thu Dec 04 02:32:36 UTC 2025","passed","Thu Dec 04 02:32:36 UTC 2025","","test_post_list","",""
"","14","test_post_card_with_list_id[TC014: create_card_with_nonexistent_list_id]","tests.api-planka.card","Thu Dec 04 02:32:35 UTC 2025","passed","Thu Dec 04 02:32:35 UTC 2025","","test_post_card","",""
"","13","test_create_project_with_attribute_name_parametrizer[TC010: create_project_with_attribute_name_value_number]","tests.api-planka.project_management","Thu Dec 04 02:32:37 UTC 2025","skipped","Thu Dec 04 02:32:37 UTC 2025","","test_post_project","",""
"","24","test_get_project_with_token[TC011: get_project_with_valid_token]","tests.api-planka.project_management","Thu Dec 04 02:32:36 UTC 2025","passed","Thu Dec 04 02:32:36 UTC 2025","","test_get_projects","",""
"","10","test_delete_board_with_board_id[TC024: delete_board_with_invalid_id_type]","tests.api-planka.board","Thu Dec 04 02:32:34 UTC 2025","passed","Thu Dec 04 02:32:34 UTC 2025","","test_delete_board","",""
"","5","test_get_board_with_token[TC014: get_board_with_invalid_token]","tests.api-planka.board","Thu Dec 04 02:32:34 UTC 2025","passed","Thu Dec 04 02:32:34 UTC 2025","","test_get_board","",""
"","46","test_delete_board_with_token[TC020: delete_board_with_valid_token]","tests.api-planka.board","Thu Dec 04 02:32:34 UTC 2025","passed","Thu Dec 04 02:32:34 UTC 2025","","test_delete_board","",""
"","12","test_create_project_with_attribute_type_parametrizer[TC005 : create_project_with_type_private]","tests.api-planka.project_management","Thu Dec 04 02:32:36 UTC 2025","passed","Thu Dec 04 02:32:36 UTC 2025","","test_post_project","",""
"","10","test_create_card_with_token[TC002: create_card_with_invalid_token]","tests.api-planka.card","Thu Dec 04 02:32:35 UTC 2025","passed","Thu Dec 04 02:32:35 UTC 2025","","test_post_card","",""
"","15","test_TC020_validate_list_response_time","tests.api-planka.list","Thu Dec 04 02:32:36 UTC 2025","passed","Thu Dec 04 02:32:36 UTC 2025","","test_get_list","",""
"","35","test_create_card_with_token[TC001: create_card_with_valid_token]","tests.api-planka.card","Thu Dec 04 02:32:35 UTC 2025","passed","Thu Dec 04 02:32:35 UTC 2025","","test_post_card","",""
"","6","test_create_list_with_attribute_position_parametrizer[TC007: create_list_with_attribute_position_empty]","tests.api-planka.list","Thu Dec 04 02:32:36 UTC 2025","passed","Thu Dec 04 02:32:36 UTC 2025","","test_post_list","",""
"","10","test_post_card_with_list_id[TC016: create_card_with_invalid_list_id]","tests.api-planka.card","Thu Dec 04 02:32:35 UTC 2025","passed","Thu Dec 04 02:32:35 UTC 2025","","test_post_card","",""
"","7","test_get_card_with_id_card[TC021: get_card_with_empty_card_id]","tests.api-planka.card","Thu Dec 04 02:32:35 UTC 2025","skipped","Thu Dec 04 02:32:35 UTC 2025","","test_get_card","",""
"","13","test_TC014_validate_list_creation_request_payload","tests.api-planka.list","Thu Dec 04 02:32:36 UTC 2025","passed","Thu Dec 04 02:32:36 UTC 2025","","test_post_list","",""
"","36","test_delete_project_with_token[TC015: delete_project_with_valid_token]","tests.api-planka.project_management","Thu Dec 04 02:32:36 UTC 2025","passed","Thu Dec 04 02:32:36 UTC 2025","","test_delete_project","",""
"","29","test_get_card_with_token[TC017: get_card_with_valid_token]","tests.api-planka.card","Thu Dec 04 02:32:35 UTC 2025","passed","Thu Dec 04 02:32:35 UTC 2025","","test_get_card","",""
"","4","test_delete_card_with_token[TC024: delete_card_with_invalid_token]","tests.api-planka.card","Thu Dec 04 02:32:35 UTC 2025","passed","Thu Dec 04 02:32:35 UTC 2025","","test_delete_card","",""
"","4","test_delete_project_with_token[TC016: delete_project_with_invalid_token]","tests.api-planka.project_management","Thu Dec 04 02:32:36 UTC 2025","passed","Thu Dec 04 02:32:36 UTC 2025","","test_delete_project","",""
"","15","test_post_card_validate_attribute_with_type[TC006: create_card_with_type_empty]","tests.api-planka.card","Thu Dec 04 02:32:35 UTC 2025","passed","Thu Dec 04 02:32:35 UTC 2025","","test_post_card","",""
"","8","test_post_card_validate_attribute_with_name[TC012: create_card_with_attribute_name_empty]","tests.api-planka.card","Thu Dec 04 02:32:35 UTC 2025","passed","Thu Dec 04 02:32:35 UTC 2025","","test_post_card","",""
"","14","test_create_list_with_attribute_name_parametrizer[TC012: create_list_with_attribute_name_invalid]","tests.api-planka.list","Thu Dec 04 02:32:36 UTC 2025","skipped","Thu Dec 04 02:32:36 UTC 2025","","test_post_list","",""
"","7","test_create_project_with_attribute_name_parametrizer[TC009: create_project_with_attribute_name_empty]","tests.api-planka.project_management","Thu Dec 04 02:32:37 UTC 2025","passed","Thu Dec 04 02:32:37 UTC 2025","","test_post_project","",""
"","7","test_get_list_with_id_list_parametrizer[TC024: get_list_with_invalid_list_id_type]","tests.api-planka.list","Thu Dec 04 02:32:36 UTC 2025","passed","Thu Dec 04 02:32:36 UTC 2025","","test_get_list","",""
"","25","test_post_card_validate_attribute_with_type[TC005: create_card_with_type_story]","tests.api-planka.card","Thu Dec 04 02:32:35 UTC 2025","passed","Thu Dec 04 02:32:35 UTC 2025","","test_post_card","",""
"","7","test_create_list_with_attribute_type_parametrizer[TC005 : create_list_with_type_empty]","tests.api-planka.list","Thu Dec 04 02:32:36 UTC 2025","passed","Thu Dec 04 02:32:36 UTC 2025","","test_post_list","",""
"","13","test_TC004_validate_project_creation_request_payload","tests.api-planka.project_management","Thu Dec 04 02:32:36 UTC 2025","passed","Thu Dec 04 02:32:36 UTC 2025","","test_post_project","",""
"","18","test_TC013_validate_list_creation_response_schema","tests.api-planka.list","Thu Dec 04 02:32:36 UTC 2025","passed","Thu Dec 04 02:32:36 UTC 2025","","test_post_list","",""
"","9","test_delete_card_with_id_card[TC025: delete_card_with_nonexistent_id]","tests.api-planka.card","Thu Dec 04 02:32:35 UTC 2025","passed","Thu Dec 04 02:32:35 UTC 2025","","test_delete_card","",""
"","4","test_create_list_with_token[TC002: create_list_with_invalid_token]","tests.api-planka.list","Thu Dec 04 02:32:36 UTC 2025","passed","Thu Dec 04 02:32:36 UTC 2025","","test_post_list","",""
"","25","test_TC012_validate_board_response_schema","tests.api-planka.board","Thu Dec 04 02:32:34 UTC 2025","passed","Thu Dec 04 02:32:35 UTC 2025","","test_post_board","",""
"","17","test_post_board_validate_attribute_with_position[TC007: create_board_with_attribute_position_invalid_type]","tests.api-planka.board","Thu Dec 04 02:32:34 UTC 2025","passed","Thu Dec 04 02:32:34 UTC 2025","","test_post_board","",""
"","7","test_delete_list_with_id_parametrizer[TC028: delete_list_with_id_empty]","tests.api-planka.list","Thu Dec 04 02:32:36 UTC 2025","passed","Thu Dec 04 02:32:36 UTC 2025","","test_delete_list","",""
"","23","test_TC014_get_project_validate_response_time","tests.api-planka.project_management","Thu Dec 04 02:32:36 UTC 2025","passed","Thu Dec 04 02:32:36 UTC 2025","","test_get_projects","",""
"","32","test_get_board_with_token[TC013: get_board_with_valid_token]","tests.api-planka.board","Thu Dec 04 02:32:34 UTC 2025","passed","Thu Dec 04 02:32:34 UTC 2025","","test_get_board","",""
"","8","test_create_list_with_id_board_parametrizer[TC016: create_list_with_id_board_empty]","tests.api-planka.list","Thu Dec 04 02:32:36 UTC 2025","passed","Thu Dec 04 02:32:36 UTC 2025","","test_post_list","",""
"","35","test_TC016_validate_board_response_time","tests.api-planka.board","Thu Dec 04 02:32:34 UTC 2025","passed","Thu Dec 04 02:32:34 UTC 2025","","test_get_board","",""
"","17","test_create_list_with_attribute_position_parametrizer[TC010: create_list_with_attribute_position_value_exceeding]","tests.api-planka.list","Thu Dec 04 02:32:36 UTC 2025","skipped","Thu Dec 04 02:32:36 UTC 2025","","test_post_list","",""
"","41","test_TC013_get_project_validate_schema_output","tests.api-planka.project_management","Thu Dec 04 02:32:36 UTC 2025","passed","Thu Dec 04 02:32:36 UTC 2025","","test_get_projects","",""
"","18","test_post_card_validate_attribute_with_name[TC013: create_card_with_attribute_name_invalid]","tests.api-planka.card","Thu Dec 04 02:32:35 UTC 2025","skipped","Thu Dec 04 02:32:35 UTC 2025","","test_post_card","",""
"","3","test_get_project_with_token[TC012: get_project_with_invalid_token]","tests.api-planka.project_management","Thu Dec 04 02:32:36 UTC 2025","passed","Thu Dec 04 02:32:36 UTC 2025","","test_get_projects","",""
"","35","test_TC015_validate_board_response_schema","tests.api-planka.board","Thu Dec 04 02:32:34 UTC 2025","passed","Thu Dec 04 02:32:34 UTC 2025","","test_get_board","",""
"","4","test_delete_list_with_token[TC026: delete_list_with_invalid_token]","tests.api-planka.list","Thu Dec 04 02:32:36 UTC 2025","passed","Thu Dec 04 02:32:36 UTC 2025","","test_delete_list","",""
"","8","test_create_list_with_attribute_position_parametrizer[TC009: create_list_with_attribute_position_value_negative]","tests.api-planka.list","Thu Dec 04 02:32:36 UTC 2025","passed","Thu Dec 04 02:32:36 UTC 2025","","test_post_list","",""
"","5","test_delete_board_with_token[TC021: delete_board_with_invalid_token]","tests.api-planka.board","Thu Dec 04 02:32:34 UTC 2025","passed","Thu Dec 04 02:32:34 UTC 2025","","test_delete_board","",""
"","7","test_get_card_with_id_card[TC022: get_card_with_invalid_card_id_type]","tests.api-planka.card","Thu Dec 04 02:32:35 UTC 2025","passed","Thu Dec 04 02:32:35 UTC 2025","","test_get_card","",""
"","4","test_create_board_with_token[TC002: create_board_with_invalid_token]","tests.api-planka.board","Thu Dec 04 02:32:34 UTC 2025","passed","Thu Dec 04 02:32:34 UTC 2025","","test_post_board","",""
"","7","test_post_card_with_list_id[TC015: create_card_with_empty_list_id]","tests.api-planka.card","Thu Dec 04 02:32:35 UTC 2025","skipped","Thu Dec 04 02:32:35 UTC 2025","","test_post_card","",""
"","6","test_delete_list_with_id_parametrizer[TC029: delete_list_with_id_invalid_string]","tests.api-planka.list","Thu Dec 04 02:32:36 UTC 2025","passed","Thu Dec 04 02:32:36 UTC 2025","","test_delete_list","",""
"","7","test_create_list_with_attribute_name_parametrizer[TC011: create_list_with_attribute_name_empty]","tests.api-planka.list","Thu Dec 04 02:32:36 UTC 2025","passed","Thu Dec 04 02:32:36 UTC 2025","","test_post_list","",""
"","46","test_delete_card_with_token[TC023: delete_card_with_valid_token]","tests.api-planka.card","Thu Dec 04 02:32:35 UTC 2025","passed","Thu Dec 04 02:32:35 UTC 2025","","test_delete_card","",""
"","63","test_TC003_validate_card_creation_request_payload","tests.api-planka.card","Thu Dec 04 02:32:35 UTC 2025","passed","Thu Dec 04 02:32:35 UTC 2025","","test_post_card","",""
"","14","test_delete_board_with_board_id[TC023: delete_board_with_empty_id]","tests.api-planka.board","Thu Dec 04 02:32:34 UTC 2025","skipped","Thu Dec 04 02:32:34 UTC 2025","","test_delete_board","",""
"","13","test_post_card_validate_attribute_with_position[TC008: create_card_with_attribute_position_empty]","tests.api-planka.card","Thu Dec 04 02:32:35 UTC 2025","passed","Thu Dec 04 02:32:35 UTC 2025","","test_post_card","",""
"","4","test_create_project_with_token[TC002: create_project_with_invalid_token]","tests.api-planka.project_management","Thu Dec 04 02:32:36 UTC 2025","passed","Thu Dec 04 02:32:36 UTC 2025","","test_post_project","",""
"","10","test_post_board_with_project_id[TC010: create_board_with_empty_project_id]","tests.api-planka.board","Thu Dec 04 02:32:34 UTC 2025","passed","Thu Dec 04 02:32:34 UTC 2025","","test_post_board","",""
"","9","test_get_card_with_id_card[TC020: get_card_with_nonexistent_card_id]","tests.api-planka.card","Thu Dec 04 02:32:35 UTC 2025","passed","Thu Dec 04 02:32:35 UTC 2025","","test_get_card","",""
"","18","test_create_list_with_attribute_type_parametrizer[TC003 : create_list_with_type_active]","tests.api-planka.list","Thu Dec 04 02:32:36 UTC 2025","passed","Thu Dec 04 02:32:36 UTC 2025","","test_post_list","",""
"","12","test_post_card_validate_attribute_with_type[TC007: create_card_with_type_invalid]","tests.api-planka.card","Thu Dec 04 02:32:35 UTC 2025","passed","Thu Dec 04 02:32:35 UTC 2025","","test_post_card","",""
"","9","test_post_board_with_project_id[TC009: create_board_with_nonexistent_project_id]","tests.api-planka.board","Thu Dec 04 02:32:34 UTC 2025","skipped","Thu Dec 04 02:32:34 UTC 2025","","test_post_board","",""
"","7","test_delete_card_with_id_card[TC026: delete_card_with_empty_id]","tests.api-planka.card","Thu Dec 04 02:32:35 UTC 2025","skipped","Thu Dec 04 02:32:35 UTC 2025","","test_delete_card","",""
"","7","test_delete_project_with_id_parametrizer[TC019: delete_project_with_id_invalid_string]","tests.api-planka.project_management","Thu Dec 04 02:32:36 UTC 2025","passed","Thu Dec 04 02:32:36 UTC 2025","","test_delete_project","",""
"","18","test_post_board_validate_attribute_with_name[TC004: create_card_board_with_attribute_name_invalid]","tests.api-planka.board","Thu Dec 04 02:32:34 UTC 2025","skipped","Thu Dec 04 02:32:34 UTC 2025","","test_post_board","",""
"","10","test_post_board_with_project_id[TC011: create_board_with_invalid_project_id_type]","tests.api-planka.board","Thu Dec 04 02:32:34 UTC 2025","passed","Thu Dec 04 02:32:34 UTC 2025","","test_post_board","",""
"","9","test_create_list_with_id_board_parametrizer[TC017: create_list_with_id_board_invalid_type]","tests.api-planka.list","Thu Dec 04 02:32:36 UTC 2025","passed","Thu Dec 04 02:32:36 UTC 2025","","test_post_list","",""
"","8","test_post_board_validate_attribute_with_position[TC005: create_board_with_attribute_position_empty]","tests.api-planka.board","Thu Dec 04 02:32:34 UTC 2025","passed","Thu Dec 04 02:32:34 UTC 2025","","test_post_board","",""
"","15","test_create_project_with_attribute_type_parametrizer[TC006 : create_project_with_type_shared]","tests.api-planka.project_management","Thu Dec 04 02:32:36 UTC 2025","passed","Thu Dec 04 02:32:36 UTC 2025","","test_post_project","",""
"","33","test_post_card_validate_attribute_with_position[TC011: create_card_with_attribute_position_value_exceeding]","tests.api-planka.card","Thu Dec 04 02:32:35 UTC 2025","skipped","Thu Dec 04 02:32:35 UTC 2025","","test_post_card","",""
"","16","test_create_project_with_token[TC001: create_project_with_valid_token]","tests.api-planka.project_management","Thu Dec 04 02:32:36 UTC 2025","passed","Thu Dec 04 02:32:36 UTC 2025","","test_post_project","",""
"","34","test_TC021_validate_list_response_schema","tests.api-planka.list","Thu Dec 04 02:32:36 UTC 2025","passed","Thu Dec 04 02:32:36 UTC 2025","","test_get_list","",""
"","10","test_get_board_with_board_id[TC019: get_board_with_invalid_board_id_type]","tests.api-planka.board","Thu Dec 04 02:32:34 UTC 2025","passed","Thu Dec 04 02:32:34 UTC 2025","","test_get_board","",""
"","7","test_create_list_with_attribute_type_parametrizer[TC006 : create_list_with_type_invalid]","tests.api-planka.list","Thu Dec 04 02:32:36 UTC 2025","passed","Thu Dec 04 02:32:36 UTC 2025","","test_post_list","",""
"","18","test_get_list_with_token[TC018: get_list_with_valid_token]","tests.api-planka.list","Thu Dec 04 02:32:36 UTC 2025","passed","Thu Dec 04 02:32:36 UTC 2025","","test_get_list","",""
